researcher_id,first_name,last_name,h_index,total_citations,latest_affiliation,homepage
1944433444,Emilian,Postolache,7,206,Ca' Foscari University of Venice,https://emilianpostolache.com/
1944614,Hannes,Schulz,24,2540,,
1944893979,T.,Thao,9,404,,
1945450523,Veneta,Haralampieva,3,47,,
1945495,Francesca,Polletta,33,16528,,
1945651182,Aysa,Fan,4,69,,
1945796152,Lauren,Berkowitz,1,121,,
1945962,Tomas,Pfister,44,14000,,
1946387,Yi-Chung,Lin,16,1055,"Institute of Information Science, Academia Sinica, Taiwan",
1946464819,Ambyera,Han,2,85,,
1946883,Ruiping,Li,10,229,Beijing University of Posts and Telecommunications,https://ruiping-li.github.io/
1946987,Eliana,Colunga,15,1097,,
1947101,Shijie,Geng,28,4404,,
1947172233,Melanie,Sclar,11,1305,University of Washington,msclar.github.io
1947259,Ionut-Teodor,Sorodoc,6,100,Universitat Pompeu Fabra,https://sorodoc.github.io/
1947267,Michel,Galley,47,16966,Microsoft Research,https://research.microsoft.com/~mgalley
1947786,Dennis,Wei,23,2812,,
1947952,R.,Caselli,82,26675,,
1948159167,Li,Aodi,3,31,,
1948165,D.,Piontkovski,9,670,,
1948167532,L.,Sato,2,105,,
1948646,F.,Blain,15,1103,,
1948799,Jiali,Yao,4,185,,
1950028199,Kun,Ni,2,11,,
1950133,Prodromos,Malakasiotis,22,2990,,
19509693,Rahul,Aralikatte,14,795,McGill University,http://rahular.com
1950972,Øistein,Andersen,9,827,,
1951080,Georgios,Balikas,10,1015,,
1951431,Mihael,Arcan,19,1186,"University of Galway, Ireland",https://miharcan.github.io/
1952647,Arturs,Znotins,7,141,,
1952749,K.,Kukich,22,3082,,
1952894,Sanja,Štajner,23,1776,Symanto Research,https://stajnersanja.wixsite.com/sanja
1953097453,Haizhen,Zhao,5,84,,
1954475,Maria,Maistro,14,672,,
1954490,J.,Arriola,9,369,,
1954563,I.,Zitouni,26,2667,,
1954845,Shizhu,He,27,6541,,
1955011,David,Salter,5,104,,
1955443619,Kazi,Mubasshir,6,688,"Purdue University, Bangladesh University of Engineering and Technology (BUET)",https://www.ksmubasshir.com/
1955542319,Aparna,Vijayakumar,4,97,,
1955588,Ulrike,Schwall,7,312,,
1955614986,Bairu,Hou,11,589,,
1955831254,Qianrui,Zhou,5,210,,
1955964,Xiaoxiao,Guo,26,4622,IBM Research,
1956008001,Kung-Hsiang,Huang,2,18,,
1956857,Victoria,Yaneva,17,796,,
1956965,Tulika,Bose,8,211,,
1957924118,Shengqiong,Wu,25,1934,,
1958329,M.,Pákáski,28,2798,,
1958685,Dimitrios,Alikaniotis,7,460,,
1958808,Lizhen,Liu,29,3145,,
1961739466,Yimeng,Chen,9,178,,
1962263,A.,Purwarianti,19,2155,,
1962328316,Zorik,Gekhman,1,15,Technion - Israel Institute of technology,
1962329805,Maor,Ivgi,9,708,"Tel Aviv University, demystify-ai",https://Mivg.github.io
1962331387,Arie,Cattan,12,359,,https://ariecattan.github.io/
1962353117,M.,Itoh,4,55,,
1962384229,Jingtong,Su,6,164,,
1962427042,Jingyao,Tang,6,200,,
1962694751,Samuel,Gehman,2,1222,University of Washington,https://www.samgehman.com/
1962757160,Andrew,Jie,1,38,,
1962758055,Boon,Yap,3,53,"Nanyang Technological University, Singapore",
1962768,Robert,Stojnic,11,19501,,
1962954677,Aarash,Feizi,2,72,,
1963421,Stanislaw,Antol,6,5728,,
1963585,Barbora,Hladká,13,1378,,
1963625,Robbie,Haertel,9,323,,
1963709,Sairam,Gurajada,12,707,,
1963948,Motoki,Sato,18,1146,,
1964040776,Jacopo,Tagliabue,11,328,,
1964541,Jason,Chuang,17,10787,,
1965812,Chongyu,Chen,7,360,,
1965965463,Xinze,Zhang,5,146,,
1967424,Artem,Shelmanov,17,1034,MBZUAI,
1967721,Bridget,McInnes,19,1808,,
1970224,Marilisa,Amoia,8,237,,
1970583,Liangke,Gui,11,635,,
1970650,Y.,Kessaci,10,919,,
1970864,J.,Pierrehumbert,47,16617,,
1970866,Lalita,Neti,12,545,,
1971327450,Joseph,Roux,14,809,Université Sorbonne Paris Nord,https://lipn.univ-paris13.fr/~leroux/
1971580,David,Alfter,9,287,,
1972030827,Hongjin,Qian,15,600,,
1972076,C.,Pal,54,21090,,
1972276403,Hanxun,Zhong,3,181,,
1972292021,Katherine,Thai,6,190,,
1972392392,Giorgos,Vernikos,7,307,HEIG-VD,https://georgevern.github.io/
1972467,G.,Lavee,10,568,,
1973186,Aditya,Kalyanpur,32,8724,,
19736052,Kelvin,Luu,4,185,,
1974369846,Mike,Haeger,2,90,,
1974400874,Ethan,Chau,2,42,,
1974706,Haotian,Hui,1,25,,
1975017057,Leanne,Rolston,2,31,,
1975172,Kazuaki,Kashihara,3,34,,
19752252,Carolin,Lawrence,11,448,NEC Laboratories Europe,
1976057,S.,Thede,6,282,,
1976078865,Youri,Xu,1,24,,
1976122801,Grigorii,Guz,4,57,,
1976128281,Alexander,Scarlatos,6,123,University of Massachusetts Amherst,https://people.cs.umass.edu/~ajscarlatos/
1976147781,Daniel,Preoctiuc-Pietro,3,43,,
1976198,Weiyue,Wang,10,450,RWTH Aachen University,
1976585,F.,Mesquita,9,400,,
1976923,Andrew,Ker,29,3717,,
1977185399,Runxin,Sun,1,10,,
1977256,Varun,Manjunatha,15,2133,,
1977489,Ahmed,Awadallah,37,4809,Microsoft Research,http://aka.ms/ahmed
1977813,Abdalghani,Abujabal,12,948,,
1978393184,Lintao,Zhang,33,9873,,
1978763,Mark,Simmons,43,9294,,
19788114,Aurelien,Waite,5,128,,
1978838820,Shimin,Tao,12,554,,
1979489,Kyunghyun,Cho,91,120989,,
1979505,A.,Geramifard,22,1579,,
1980198,W.,Wahlster,36,6274,,
1980208,Petr,Sojka,18,6125,"Masaryk University, Faculty of Informatics",https://www.fi.muni.cz/usr/sojka/
1980308,Karolina,Owczarzak,13,808,,
1980629,A.,Knott,25,2856,,
1981103,Tomoyuki,Kajiwara,16,877,,
1981679,Denis,Lukovnikov,12,952,,
1981962,Haoruo,Peng,15,850,,
1982909,E.,Whittaker,17,827,,
1982950,Luke,Zettlemoyer,113,110761,Facebook,
1983107,Sergiu,Nisioi,7,391,University of Bucharest,http://nlp.unibuc.ro/people/snisioi.html
1983135,Alex,Fabrikant,18,3243,,
1983252,Michal,Guerquin,8,622,,
1983323,Ife,Adebara,7,181,,
1983431,Thierry,Charnois,17,821,,
1983442,T.,Underwood,14,871,,
1983801,Richard,Zens,28,9398,,
1984110,C.,Moghrabi,7,123,,
1984182,Piotr,Przybyła,9,673,,
1984990,Shraey,Bhatia,6,196,,
1985334,K.,Farrell,3,37,,
1985764,A.,Eichenberger,22,1987,,
1985789,D.,Puzyrev,7,117,,
1986118548,M.,Dao,10,451,,
1986291522,Yash,Atri,5,83,,
1986331205,S.,Boer,1,16,,
1986353424,David,Gros,6,216,,
1986355219,Sreya,Muppalla,2,9,,
1986356851,Oskar,Wal,8,3949,University of Amsterdam,https://odvanderwal.nl
1986522784,Yun-Hsuan,Jen,0,0,,
1986524237,Tariro,Manyumwa,2,79,,
1986596516,Pius,Daniken,3,19,,
1986608238,Violet,Yao,1,82,,
1986610456,Josh,Whiting,1,88,,
1987123565,Shreyaan,Pathak,4,159,,
1987353,Jack,Flann,6,248,,
1987582,K.,Oliva,9,358,,
1987740,Yandan,Zheng,5,61,,
1988091,Guan-Huei,Wu,3,57,,
1988111319,Takateru,Yamakoshi,5,120,Stanford University,https://taka-yamakoshi.github.io/
1988215994,Blavz,Bratanivc,1,30,,
1988309008,Keerthi,Kallur,1,15,,
1988380666,Eve,Fleisig,8,243,,
1988503291,Desmond,Eliott,1,10,,
1988565577,Kairong,Han,3,93,,
1988651166,Christopher,Onyefuluchi,1,208,,
1988651328,Goodness,Duru,1,208,,
1988652320,Masabata,Mokgesi-Selinga,2,210,,
1988654756,Kolawole,Tajudeen,1,208,,
1988654955,Perez,Ogayo,10,768,,
1988655656,Ricky,Macharm,3,221,,
1988656084,Lawrence,Okegbemi,1,208,,
1988673056,Andre,Rubungo,9,1217,Princeton University,https://andrews2017.github.io/
1988693684,Idris,Dangana,1,208,,
1988693685,T.,Matsila,1,208,,
1988693689,A.,Olabiyi,2,247,,
1988714536,Ozlem,cCetinouglu,2,49,,
1988888746,Liu,Yang,13,1227,,
1988911545,Rebecca,Warholic,1,17,,
1989199,Ira,Smith,13,1792,,
1989344,Liangyou,Li,13,845,,
1990030,Preetam,Maloor,9,763,,
1990190,Patrick,Pantel,40,12029,,
1990363,James,Fone,9,348,,
1990587447,Chengcan,Ying,3,103,,
1990636,Yue,Chen,3,84,Indiana University,https://chenyueg.github.io/
1990725,Daniel,Dahlmeier,24,3324,,
1990752926,Kunze,Wang,10,337,,
1990911444,James,Institute,1,37,,
1990915493,Kai,Zhang,2,35,,
19909384,M.,Takamoto,15,723,,
1990975978,Mehdi,Rezagholizade,1,35,,
1990987514,Udia,Markus,1,74,,
1991019030,Albert,Webson,15,11809,Google DeepMind,https://representations.ai
1991050321,Allen,Intelligence,2,59,,
1991054993,Joanna,Banaszczak,1,46,,
1991315,S.,Goldwater,43,7801,,
1991548,Maria,Liakata,38,7342,,
1991549,Aquila,Khanam,1,77,,
19921930,Hitoshi,Manabe,3,73,,
1992275,Maria,Lapata,12,645,,
1992645,Sokratis,Sofianopoulos,9,170,,
1992682487,Guimin,Hu,5,230,,
1992685069,Shachar,Rosenman,5,148,,
1992704564,Adil,Karjauv,11,638,,
1992708068,Ekin,Akyürek,12,1469,Massachusetts Institute of Technology,http://www.mit.edu/~akyurek
1992742361,Nier,Wu,3,49,,
1992777064,Cheng-Han,Chiang,9,875,National Taiwan University,https://d223302.github.io/
1992797499,Atharva,Kulkarni,9,174,Carnegie Mellon University,https://athrvkk.github.io
1992907559,Amey,Hengle,5,63,,
1992923983,Arthur,Bravzinskas,5,154,,
1992936194,Yangqiaoyu,Zhou,7,106,,
1993226927,Guangsheng,Bao,9,463,Westlake University,https://baoguangsheng.github.io/
1993357,J.,Pitrelli,14,2106,,
1993437,Mohsen,Imany,1,15,,
1993442141,Yuxiao,Lin,3,316,,
1993530420,Kunwoo,Park,7,201,,
1993561328,Alessio,Boiardi,1,1,,
1993562028,Emmanuelle,Salin,3,60,,
1993581583,Bo,Wu,9,301,,
1993631009,Haizhou,Shi,9,302,,
1993655237,Tianjun,Zhang,25,9027,,
1993664989,Yawen,Zeng,12,428,,
1993681760,Mithun,Gupta,2,32,,
1993706524,Dhruv,Verma,4,40,,
1993712503,Xincheng,Ju,4,245,,
1993902967,Haau-Sing,Li,4,224,European Lab for Learning and Intelligent Systems,https://lhaausing.github.io
1993979140,Rosie,Sallis,2,92,,
1994065972,Jasmijn,Bastings,11,2146,Google DeepMind,jasmijn.ninja
1994122063,Ho-Lam,Chung,6,174,,
1994235702,I.,Oren,3,145,,
1994268,Deven,Shah,3,273,Stony Brook University,
1994333,Marina,Danilevsky,19,1978,IBM Research,http://marinadanilevsky.com
1994523,P.,Beek,51,9546,,
1994697809,Benno,Krojer,7,189,Mila Quebec;McGill,https://bennokrojer.com/
1994718316,Dan,Velasco,4,86,,
1994847,T.,Ge,15,1540,,
1995208792,Hadar,Ohana,1,17,,
1995240446,John,Bohannon,7,213,,
1995242594,Akshata,Bhat,2,29,,
1995261156,Sasi,Bhusan,1,10,,
1995263463,Atabak,Ashfaq,3,265,,
1995602019,J.,Gupta,2,52,,
1995683221,Jueqing,Lu,2,51,,
1995851674,Keyi,Tang,4,113,,
1995922397,Dongfang,Liu,22,1418,,
1996182847,Sai,Somayajula,5,64,Indian Institute of Technology Hyderabad,
1996203445,Rongchuan,Tang,4,138,,
1996315,Marzieh,Tahaei,9,283,,
1996394,Lidong,Bing,47,10915,,
1996457,S.,Rehfuss,7,338,,
1997205926,Kelvin,Xu,4,99,,
1997234792,Tianyi,Tang,16,3799,,
1997261646,Haotian,Ye,3,53,,
1997591,M.,Seyfioglu,10,820,,
1997595,Gregory,Aist,19,1228,,
1997603,O.,Boni,7,344,,
1998153602,Chelsea,Tanchip,4,19,,
1998308764,Ziran,Li,8,523,,
1998914086,Yicheng,Fu,3,1775,,
1998918,Muhao,Chen,38,6357,UC Davis,https://muhaochen.github.io/
1998946156,Zhixiong,Zeng,7,262,,
1998961496,Qiang,Yang,21,1978,,
1998967974,Sen,Yang,6,519,The Chinese University of Hong Kong,
1999108,Cezar,Pendus,7,206,,
1999125,Óscar,Araque,12,1146,,
1999172002,Zekai,Wang,15,998,,
1999178522,Anuj,Diwan,5,225,,
1999179692,Abdullatif,Köksal,11,357,,
1999182992,Laurie,Burchell,3,75,,
1999184651,Juwei,Yue,3,139,,
1999185950,Duvsan,Varivs,3,27,,
1999196668,Deep,Sahni,3,41,,
1999198856,Yunwon,Tae,8,749,,
1999425183,Aashka,Trivedi,5,45,,
1999488,M.,Harper,33,3368,,
1999575115,Richard,Morbitz,1,9,,
1999580645,Changlin,Yang,3,26,,
1999633074,Biswesh,Mohapatra,4,54,,
1999667117,Mali,Jin,5,83,,
1999912074,Shawn,Zhong,1,5,,
2000036680,Apoorva,Upadhyaya,6,155,,
2000091730,Joel,Jang,15,1593,University of Washington,https://joeljang.github.io/
2000131,Mario,Mezzanzanica,20,1461,,
2000159266,Linhao,Zhang,13,532,,
2000177369,Ziyi,Zhou,8,145,,
2000188918,Zhiyuan,Wen,8,215,,
2000217741,Jingye,Li,15,939,,
2000280978,Ziang,Wang,2,33,,
2000361118,Jingjie,Zeng,4,36,,
2000475,Weitong,Ruan,8,492,,
2000487110,Daphna,Keidar,4,113,,
2000567912,Xinchen,Yu,3,73,,
2000592943,Changzhen,Ji,2,15,,
2000599396,M.,Gormley,2,74,,
2000637509,Navita,Goyal,5,93,University of Maryland,
2000675882,Zhengzhe,Yu,7,176,,
2000709,Yvette,Graham,26,4178,Trinity College Dublin,scss.tcd.ie/~ygraham
2000727461,P.,Lopez,33,4692,,
2000783691,Atsuhito,Kita,2,30,,
2000828470,Gregor,Geigle,8,559,University of Würzburg,
2000863903,Yimeng,Wu,6,204,,
2000932039,Prakhar,Goel,4,39,,
2000936311,Mihir,Goyal,2,19,,
2001093818,OghenetegiriTGSido,,2,73,,
2001100283,Haode,Qi,4,76,,
2001102779,Jie,Tang,7,405,,
2001128224,Ohad,Rubin,5,938,,
2001141731,Felix,Faltings,1,38,,
2001353013,Emily,Goodwin,2,64,,
2001680,Tzu-Hsi,Yen,4,64,,
2001748,Leila,Wehbe,19,1649,Carnegie Mellon University,http://www.cs.cmu.edu/~lwehbe/
2001885,Ted,Pedersen,38,9713,"University of Minnesota, Duluth",http://www.d.umn.edu/~tpederse
2002316,F.,Och,46,23180,,
2002439,G.,Petasis,20,1375,,
2002843,A.,Rozenknop,6,148,,
20029557,Kun,Gai,30,6615,,
2003196161,Ravneet,Punia,5,64,,
2003216617,Azaan,Rehman,3,116,,
2003234038,Devang,Agrawal,4,430,,
2003313,S.,Lukin,18,998,,
2003338023,Bailey,Kuehl,16,1272,Allen Institute for AI (AI2),
2003349244,Emmett,Jesrani,1,17,,
2003352360,Nasim,Nour,1,56,,
2003461,Adam,Gonczarek,10,342,,
2003572734,Wenkang,Huang,3,36,,
2003583640,Santiago,Góngora,6,94,Universidad de la Repúbica (UdelaR),sgongora27.github.io
2003588344,Yuxiang,Nie,5,78,Hong Kong University of Science and Technology,https://jerrrynie.github.io/
2003592158,Udit,Kalani,1,2,,
2003592162,Roodram,Paneri,1,2,,
2003601789,Sebastian,Ebert,6,343,,
2003604069,N.,Nakano,2,27,,
2003628072,Arij,Riabi,5,118,INRIA Paris,
2003629215,Utsav,Shukla,3,27,,
2003646964,Becka,Silvert,2,79,,
2003674578,Vera,Provatorova,3,30,,
2003676418,F.,Balouchzahi,12,391,,
2003696840,Christopher,Akiki,11,3860,Leipzig University,https://twitter.com/christopher
2003735671,Ryan,Sie,1,3,,
2003752849,Gerard,Gállego,9,328,Universitat Politècnica de Catalunya,
2003804697,Zechen,Li,4,53,University of New South Wales,
2003806019,Yifei,Luo,2,22,,
2003808127,Xiang,Yu,2,26,,
2003934,Klemens,Schnattinger,11,415,Cooperative State University Baden-Wuerttemberg,https://dhbw-loerrach.de/wirtschaftsinformatik/data-science
2004053,Vicente,Ordonez,34,13630,Rice University,https://www.cs.rice.edu/~vo9
2004053871,Daria,Puchalska,2,122,,
2004057395,J.,Yang,6,176,,
2004208434,Avishek,Anand,10,304,,
2004215190,Yeqin,Zhang,3,69,,
2004228925,Jinhao,Duan,12,1060,,
2004328594,Xinyan,Zhao,12,341,,
2004334,Dina,Wonsever,8,162,,
2004359384,Andreas,Weise,5,136,,
2004384789,Tatsuya,Aoki,4,45,,
2004501562,Ziyi,Wu,13,627,,
2004577591,Songqiao,Han,10,614,,
2004587660,Dayiheng,Liu,12,446,,
2004606829,Yuhao,Zhang,9,516,,
2004672900,Kexin,Yang,13,676,Sichuan University,
2004786514,Li,Zhao,17,1610,,
2004821977,Jiwan,Chung,7,191,,
2004828,Jon,Ingvaldsen,12,1802,,
20048351,Vihan,Jain,17,5201,Google,
2004851330,Aiqi,Cui,7,238,,
2004896071,Inna,Lin,8,587,University of Washington,innawy.github.io
2004903065,Kun,Zhu,1,4,,
2004964582,Ashwin,Devaraj,4,230,,
2004975793,Weisheng,Zhang,2,37,,
2005096276,Xiang,Wan,12,1170,,
2005113847,Liang-Ching,Chen,4,163,,
2005150594,Wei,Yang,14,1043,,
2005214792,Vivian,Villegas,3,32,,
2005245,Hanqian,Wu,6,261,,
2005418245,Shuo,Ma,5,67,,
2005533118,Frederic,Blum,4,39,,
2005643069,Zhao,Zhang,8,414,,
2005709143,Ayana,Niwa,3,40,,
2005927,Sunandan,Chakraborty,8,236,,
2006017,M.,Fomicheva,14,879,,
2006043282,Michael,Stewart,7,129,,
2006205621,J.,Bingler,13,709,,
2006291,Harsh,Jhamtani,14,1252,Microsoft,http://sites.google.com/view/harshjhamtani/
2006371687,Ensheng,Shi,14,526,,
2006373,Caixia,Yuan,9,519,,
2006395,Elena,Epure,9,314,Deezer Research,
2006479562,Kyosuke,Nishida,6,159,,
2006490389,Mohamed,Abdalla,10,638,,
2006496563,Jingyang,Gao,3,43,,
2006601535,Sara,Papi,10,318,Fondazione Bruno Kessler,https://sarapapi.github.io/
2006776003,Chris,Samarinas,5,79,University of Massachusetts Amherst,https://algoprog.com
2006905770,Badr,AlKhamissi,10,440,EPFL,https://bkhmsi.github.io
2006998724,John,Murzaku,3,25,,
2007119192,Yanling,Xiao,4,38,,
2007227598,Belinda,Zeng,11,663,,
2007232843,Shunyo,Kawamoto,2,9,,
2007237523,D.,Hartung,5,407,,
2007245028,Wenyue,Hua,19,1300,,
2007286374,Kamil,Kanclerz,11,2768,Wroclaw University of Science and Technology,https://ai.pwr.edu.pl/author/kamil-kanclerz/
2007535648,Zhongfen,Deng,6,155,,
2007538346,Marwa,Abdulhai,6,291,,
2007543818,Shudong,Liu,6,90,,
2007545675,Vyas,Raina,9,362,,
2007546355,Minghuan,Tan,7,160,Singapore Management University,
2007549154,Xiaojin,Dai,2,53,,
2007564294,Dongha,Choi,4,25,,
2007573924,Anubhav,Shrimal,3,50,,
2007575162,Ruoyu,Wang,21,3564,,
2007579985,K.,Markopoulos,4,79,,
2007581998,Mîruna,Pislar,7,253,,
2007603165,T.,Kao,2,96,,
2007617623,Shiva,Upadhye,1,21,"University of California, Irvine",
2007643794,Fengran,Mo,11,425,University of Montreal,
2007649118,Jia,Koay,2,53,,
2007650741,Jaimeen,Ahn,4,158,,
2007651543,Ana-Maria,Bucur,9,220,,
2007655093,Pranoy,Dutta,1,92,,
2007668856,Xuan,Shen,10,347,,
2007669250,Guangxuan,Xu,7,448,"University of California, Los Angeles",
2007669688,Zujie,Liang,6,269,Sun Yat-Sen University,https://jokieleung.github.io/
2007675684,Jinyue,Feng,2,39,,
2007712128,Diana,Mincu,11,2987,,
2007713335,Bin,Li,5,163,,
2007715582,Yiqi,Tong,6,124,,
2007743298,Lam,Do,0,0,,
2007757792,Pu,Zhao,18,1894,,
2007759050,Yixu,Gao,2,19,,
2007771781,Quzhe,Huang,11,533,Peking University,
2007772583,Moto,Hira,5,300,,
2007774059,Xinde,Wei,4,28,,
2007774239,Nathan,Grinsztajn,9,254,,
2007788331,Md,Alam,7,122,,
2007790204,Yuekai,Zhao,3,65,,
2007796100,Tse-Hsuan,Yang,3,30,,
2007810077,Yanjian,Zhang,1,10,,
2007819739,K.,Gunasekaran,8,130,,
2007829281,Alex,Morrison,1,10,,
2007840338,Shawn,Mei,3,38,,
2007941733,Nafis,Chowdhury,1,2,,
2007956059,Naitian,Zhou,5,129,UC Berkeley,https://naitian.org
2007963698,Adithya,Kulkarni,4,45,,
2007990230,Luke,Deluccia,2,11,,
2008000,Boyan,Onyshkevych,8,429,,
2008034295,Nayu,Liu,9,267,,
2008034310,Jianzhu,Bao,9,195,,
2008047417,Yuchen,Zhai,4,107,,
2008145305,Yatao,Qi,1,137,,
2008151758,Rishi,Tekriwal,1,22,,
2008153898,Artur,Jurk,1,36,,
2008156052,Marcelo,Grave,2,8,,
2008158083,Sheng-Siang,Yin,6,371,,
2008160154,R.,Bhambhoria,7,107,,
2008165628,Chantal,Shaib,5,196,,
2008165741,Clément,Jumel,1,6,,
2008165769,Hammad,Rizwan,2,99,,
2008166002,Husam,Quteineh,3,54,,
2008166098,Sharath,Guntuku,10,514,,
2008176,Shyamsundar,Jayaraman,3,244,,
2008176569,Mark,Hopkins,4,189,,
2008177410,Kavya,Nerella,2,14,,
2008177547,Arnav,Wadhwa,10,492,,
2008177645,Hisashi,Kamezawa,2,11,,
2008177967,Simon,Hessner,1,63,,
2008182468,Taichi,Ishiwatari,2,194,,
2008183566,Leonardo,Ranaldi,12,397,,
2008183567,Tiberiu,Sosea,9,259,,
2008183673,Rexhina,Blloshmi,6,266,Amazon Alexa AI,https://rexhinab.github.io/rexhina/
2008185047,Yuval,Varkel,1,10,,
2008190903,Ngoc,Vu,10,345,,
2008191108,Wannaphong,Phatthiyaphaibun,4,134,,
2008193344,Cicero,Santos,2,111,,
2008197594,Nobukazu,Fukuda,2,22,,
2008198436,Abhaysinh,Zala,11,631,,https://aszala.com
2008201285,Adrian,Kochsiek,4,252,,
2008202866,Veronika,Solopova,5,71,,
2008203279,Ambesh,Shekhar,3,30,,
2008203435,Davide,Zanfardino,1,10,,
2008203807,Farhan,Utshaw,1,2,Bangladesh University of Engineering and Technology,https://utshaw.com/
2008204295,So,Min,9,463,,
2008204336,Gabriella,Chronis,3,71,,
2008207270,Graham,Burri,2,33,,
2008207608,Annalena,Kohnert,2,11,,
2008207628,J.,Murdock,1,6,,
2008208159,Eleonora,Gualdoni,6,78,,
2008208163,François,Gardères,1,159,,
2008208652,Ateret,Tavor,1,14,,
2008208677,Israa,Alghanmi,2,46,,
2008208686,Bumsu,Hyeon,1,4,,
2008208835,Elgun,Jabrayilzade,3,24,,
2008209083,Pere-Lluís,Cabot,7,401,SapienzaNLP,https://littlepea13.github.io/
2008209159,Ian,Berlot-Attwell,3,104,,
2008210195,Tejas,Vaidhya,7,145,,
2008210279,Bernal,Gutierrez,1,7,,
2008210286,Nasim,Sabetpour,4,47,,
2008210318,Patrick,Kahardipraja,3,41,Fraunhofer Heinrich Hertz Institute,
2008211222,Gokul,N.C.,1,320,,
2008212924,Suhaib,Abdurahman,3,85,,
2008212953,Keyue,Qiu,2,40,,
2008215717,Muhammad,Adnan,9,322,Bangladesh University of Engineering and Technology,
2008220305,Yige,Chen,6,150,,
2008222499,Asiye,Koksal,1,8,,
2008225771,Emre,Yürekli,1,8,,
2008235572,Zhenwen,Li,6,104,,
2008244760,Yeskendir,Koishekenov,4,111,,
2008339028,Po-Nien,Kung,6,162,,
2008352531,AmirAli,Zadeh,1,63,,
2008354790,Micaelah,Johns,1,7,,
2008458,Hongyu,Gong,16,1514,University of Illinois at Urbana-Champaign,https://hongyugong.github.io
2008596,Arpit,Mittal,13,2859,,
2008604,J.,Chen,9,258,,
2008684540,Samuel,Laubli,2,22,,
2008981651,Hakyung,Sung,3,30,,
2009237,G.,Siracusano,15,894,,
2009300,R.,Wicentowski,13,1377,,
2009642867,Yu,Hong,7,107,,
2009863,Ana,Uban,9,297,"University of Bucharest, Polytechnic University of Valencia",
2010831,Alex,Clemmer,2,57,,
2010896289,Yutong,Tan,6,238,,
2010949,Irina,Galinskaya,5,66,,
2011045,S.,Higashiyama,7,324,,
2011236,James,Brofos,6,119,,
2011296,Mariano,Felice,12,1264,,
2011378,Zuohui,Fu,26,2664,,
2011442,Richard,Castilho,15,1484,Technische Universität Darmstadt,https://www.informatik.tu-darmstadt.de/ukp/ukp_home/staff_ukp/detailseite_mitarbeiter_1_42176.en.jsp
20117407,Bidisha,Samanta,13,589,,
2011935736,Pinzheng,Wang,5,43,Soochow University,
2011945,B.,Kwak,4,138,,
2012071,Young-Seob,Jeong,16,678,,
2012510,Jena,Hwang,26,3307,,
20132361,Changhan,Wang,33,5031,Meta AI,
2013337,Haitao,Mi,20,1763,,
2013643,Gerhard,Heyer,17,1900,,
2013656,Jannik,Strotgen,22,2854,,
2013903505,S.,Sakshi,6,200,,
2014159,J,Yaruss,33,3806,Michigan State University,https://comartsci.msu.edu/our-people/j-scott-yaruss
2014351,Kyusong,Lee,13,935,,
2014667812,Huilin,Zhong,3,46,,
2015152,Yiran,Zhong,23,2721,,
2015467,Te-Lin,Wu,10,611,,
2016538,Eliana,Vornov,2,37,,
2016974,Quang-Thuy,Ha,14,621,,
2017088782,Anna,Ivanova,13,811,,
2017338,Dominik,Wurzer,3,74,,
2017913223,Zhongli,Li,10,415,,
2018027,Junyi,Li,16,4295,University of Edinburgh,
2018367,Elvis,Saravia,6,1241,,
2018687,Beth,Hockey,19,1056,,
20187203,Rishabh,Misra,7,521,,
2018839,R.,Ehsani,5,91,,
2018909,Oren,Pereg,9,356,,
2018910,Pradyumna,Tambwekar,10,545,,
2018952,Ruifeng,Yuan,9,248,,
2019013527,Ran,Zhang,5,88,,
2019092,B.,Siklósi,7,133,,
2019210623,Wang,Lin,8,149,,
2019329,Haolan,Chen,6,224,,
2019627,M.,Sandora,13,620,,
2019948600,A.,Laddha,10,780,,
2019982648,Quan,Guo,12,598,,
2020161,B.,Shanon,20,1441,,
2020244,Dongchen,Li,3,32,,
2020374350,William,Mattingly,2,47,,
2020379,Lili,Kotlerman,11,604,,
2020477957,Felipe,Mendes,2,28,,
2020562,A.,Brutti,20,1242,,
2020608,Jiquan,Ngiam,27,12988,,
2020819,M.,Aminian,4,109,,
2020926,Miloš,Gligorić,28,2675,,
2021075933,V.Ya.,Arkhipkin,4,111,,
2021123957,Stav,Seelig,1,4,,
2021206,Patrick,Brandt,19,1990,,
2021437,Manjuan,Duan,4,42,,
2021632793,Bing,Yin,20,1583,,
2022124,Barbara,Plank,46,6569,IT University of Copenhagen,bplank.github.io
20221461,D.,Teodorescu,15,982,,
2022168,Diyi,Yang,41,9940,,
2022231256,Yu,Gu,16,1649,The Ohio State University,https://entslscheia.github.io
2022276,Kathleen,Fraser,21,1918,,
2022288,Dirk,Hovy,44,7651,Bocconi University,www.dirkhovy.com
2022649,Christo,Kirov,19,1704,,
2022801,Se-Young,Park,11,438,,
2022957,Diego,Marcheggiani,15,2520,,
2023045,Yu,Sawai,3,89,,
2023300626,Andreas,Opedal,5,76,,
2023469,D.,Bikel,18,15149,,
2023598,A.,Roeck,47,8133,,
2023642,Ehsan,Kamalloo,14,759,University of Waterloo,https://ehsk.github.io
2023644816,Nicolas,Webersinke,9,560,,
2023696743,Andy,Martinez,2,32,,
2023820630,Ben,Chen,5,321,,
2023936,Guohui,Li,19,1495,,
2023993410,Jian,Dai,6,539,,
2024201324,Zheng-da,Cao,3,258,,
